,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
0,1,0,2.75,1.05443,0.536279,-0.45225600000000005,8,0.4167772907696667,0.02109139325379389,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
1,1,1,2.75,1.05443,0.536279,-0.45225600000000005,16,0.3692281028423071,0.01928304681731668,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
2,1,2,2.75,1.05443,0.536279,-0.45225600000000005,24,0.3449121157569845,0.016866144966071396,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
3,1,3,2.75,1.05443,0.536279,-0.45225600000000005,32,0.31224690615292744,0.014360159570713736,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
4,1,4,2.75,1.05443,0.536279,-0.45225600000000005,40,0.22504942797787236,0.012102241692933042,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
5,1,5,2.75,1.05443,0.536279,-0.45225600000000005,48,0.2017194710943617,0.010235365584997422,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
6,1,6,2.75,1.05443,0.536279,-0.45225600000000005,56,0.16618540699471723,0.008774128440583865,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
7,1,7,2.75,1.05443,0.536279,-0.45225600000000005,64,0.15079521545836033,0.007671324699796209,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
8,1,8,2.75,1.05443,0.536279,-0.45225600000000005,72,0.13002239433771431,0.006860405344994407,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
9,1,9,2.75,1.05443,0.536279,-0.45225600000000005,80,0.12374405618752976,0.006276435932481077,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
10,1,10,2.75,1.05443,0.536279,-0.45225600000000005,88,0.11850178121017664,0.005864056194325544,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
11,1,11,2.75,1.05443,0.536279,-0.45225600000000005,96,0.11875507917384,0.005579036544461926,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
12,1,12,2.75,1.05443,0.536279,-0.45225600000000005,104,0.11188823798938963,0.005387214258866754,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
13,1,13,2.75,1.05443,0.536279,-0.45225600000000005,112,0.10134263443611953,0.0052626571464997884,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
14,1,14,2.75,1.05443,0.536279,-0.45225600000000005,120,0.10041985819121821,0.005185841432403107,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
15,1,15,2.75,1.05443,0.536279,-0.45225600000000005,128,0.0941970766288895,0.005142117041795276,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
16,1,16,2.75,1.05443,0.536279,-0.45225600000000005,136,0.0949866475776299,0.005120509750356632,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
17,1,17,2.75,1.05443,0.536279,-0.45225600000000005,144,0.1058947607842033,0.0051128251644408165,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
18,1,18,2.75,1.05443,0.536279,-0.45225600000000005,152,0.10100107270164757,0.005112996684228685,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
19,1,19,2.75,1.05443,0.536279,-0.45225600000000005,160,0.1071890541915045,0.005116621495300495,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
20,1,20,2.75,1.05443,0.536279,-0.45225600000000005,168,0.10557529971630189,0.005120638703547967,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
21,1,21,2.75,1.05443,0.536279,-0.45225600000000005,176,0.10000957175932812,0.0051231151846022486,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
22,1,22,2.75,1.05443,0.536279,-0.45225600000000005,184,0.098358618820213,0.0051231151846022486,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
23,1,23,2.75,1.05443,0.536279,-0.45225600000000005,192,0.10407875299491855,0.005120638703547967,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
24,1,24,2.75,1.05443,0.536279,-0.45225600000000005,200,0.11033408919604831,0.005116621495300495,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
25,1,25,2.75,1.05443,0.536279,-0.45225600000000005,208,0.10952985913232828,0.005112996684228685,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
26,1,26,2.75,1.05443,0.536279,-0.45225600000000005,216,0.09924757570800143,0.0051128251644408165,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
27,1,27,2.75,1.05443,0.536279,-0.45225600000000005,224,0.09601228274811034,0.005120509750356632,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
28,1,28,2.75,1.05443,0.536279,-0.45225600000000005,232,0.09871433199539022,0.005142117041795276,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
29,1,29,2.75,1.05443,0.536279,-0.45225600000000005,240,0.1040741007433466,0.005185841432403107,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
30,1,30,2.75,1.05443,0.536279,-0.45225600000000005,248,0.10222976765330767,0.0052626571464997884,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
31,1,31,2.75,1.05443,0.536279,-0.45225600000000005,256,0.10395320871817487,0.005387214258866754,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
32,1,32,2.75,1.05443,0.536279,-0.45225600000000005,264,0.10509351475336148,0.005579036544461926,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
33,1,33,2.75,1.05443,0.536279,-0.45225600000000005,272,0.12696224044302531,0.005864056194325544,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
34,1,34,2.75,1.05443,0.536279,-0.45225600000000005,280,0.12120689506471598,0.006276435932481077,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
35,1,35,2.75,1.05443,0.536279,-0.45225600000000005,288,0.13498242934022467,0.006860405344994407,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
36,1,36,2.75,1.05443,0.536279,-0.45225600000000005,296,0.15757041392323784,0.007671324699796209,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
37,1,37,2.75,1.05443,0.536279,-0.45225600000000005,304,0.1593009038397202,0.008774128440583865,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
38,1,38,2.75,1.05443,0.536279,-0.45225600000000005,312,0.19773094407223982,0.010235365584997422,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
39,1,39,2.75,1.05443,0.536279,-0.45225600000000005,320,0.23803493615045737,0.01210224169293304,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
40,1,40,2.75,1.05443,0.536279,-0.45225600000000005,328,0.2665957024589066,0.014360159570713736,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
41,1,41,2.75,1.05443,0.536279,-0.45225600000000005,336,0.34152881753108183,0.01686614496607138,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
42,1,42,2.75,1.05443,0.536279,-0.45225600000000005,344,0.3780513975078616,0.01928304681731668,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
43,1,43,2.75,1.05443,0.536279,-0.45225600000000005,352,0.459150448018025,0.02109139325379389,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
44,1,44,2.75,1.05443,0.536279,-0.45225600000000005,360,0.39805896266623847,0.021769530906224466,0.43995838510400753,0.5973714793002277,1.5978677793620002,-2.4665447487614998,4.9006635,0.103349,BKM10
45,2,0,2.75,1.44086,0.52755,-0.578883,8,0.3534629897079186,0.018284987459439322,0.3742067980668989,0.47793015643718334,2.2321456434450004,-3.0224370037500004,5.5578315,0.055015699999999994,BKM10
46,2,1,2.75,1.44086,0.52755,-0.578883,16,0.2967254095822568,0.015503933216305988,0.3742067980668989,0.47793015643718334,2.2321456434450004,-3.0224370037500004,5.5578315,0.055015699999999994,BKM10
47,2,2,2.75,1.44086,0.52755,-0.578883,24,0.2367834013170874,0.012340976916026456,0.3742067980668989,0.47793015643718334,2.2321456434450004,-3.0224370037500004,5.5578315,0.055015699999999994,BKM10
48,2,3,2.75,1.44086,0.52755,-0.578883,32,0.19212684640987587,0.009588271101558602,0.3742067980668989,0.47793015643718334,2.2321456434450004,-3.0224370037500004,5.5578315,0.055015699999999994,BKM10
49,2,4,2.75,1.44086,0.52755,-0.578883,40,0.15586665033580882,0.007471381646409538,0.3742067980668989,0.47793015643718334,2.2321456434450004,-3.0224370037500004,5.5578315,0.055015699999999994,BKM10
50,2,5,2.75,1.44086,0.52755,-0.578883,48,0.11682685495433957,0.005934978146096908,0.3742067980668989,0.47793015643718334,2.2321456434450004,-3.0224370037500004,5.5578315,0.055015699999999994,BKM10
51,2,6,2.75,1.44086,0.52755,-0.578883,56,0.0981266308897102,0.004849198611253505,0.3742067980668989,0.47793015643718334,2.2321456434450004,-3.0224370037500004,5.5578315,0.055015699999999994,BKM10
