,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
0,1.0,0.0,6.000000000000002,1.82,0.34,-0.17,4.0,0.14126031764794003,0.00755968870550591,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
1,1.0,1.0,6.000000000000002,1.82,0.34,-0.17,12.0,0.15179967296101574,0.0074535546870244445,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
2,1.0,2.0,6.000000000000002,1.82,0.34,-0.17,20.0,0.15444968359724587,0.007249980159331121,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
3,1.0,3.0,6.000000000000002,1.82,0.34,-0.17,28.0,0.13831037781212535,0.006964791030728841,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
4,1.0,4.0,6.000000000000002,1.82,0.34,-0.17,36.0,0.14059475330718632,0.006618307945471891,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
5,1.0,5.0,6.000000000000002,1.82,0.34,-0.17,44.0,0.1147048687730853,0.006232375519769983,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
6,1.0,6.0,6.000000000000002,1.82,0.34,-0.17,52.0,0.1151649238218675,0.0058277536128257396,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
7,1.0,7.0,6.000000000000002,1.82,0.34,-0.17,60.0,0.10275009388502788,0.005422298488679641,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
8,1.0,8.0,6.000000000000002,1.82,0.34,-0.17,68.0,0.10105028530950029,0.0050300418271446035,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
9,1.0,9.0,6.000000000000002,1.82,0.34,-0.17,76.0,0.08504318356677654,0.004661035652630461,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
