,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
0,1.0,0.0,6.8000000000000025,1.82,0.34,-0.17,4.0,0.1189260944557493,0.006079955276068494,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
1,1.0,1.0,6.8000000000000025,1.82,0.34,-0.17,12.0,0.11713381667933634,0.006000818226828051,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
2,1.0,2.0,6.8000000000000025,1.82,0.34,-0.17,20.0,0.11620483904572514,0.00584884376678722,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
3,1.0,3.0,6.8000000000000025,1.82,0.34,-0.17,28.0,0.11130443935243478,0.005635541370553717,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
4,1.0,4.0,6.8000000000000025,1.82,0.34,-0.17,36.0,0.11234062170007164,0.005375775156157333,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
5,1.0,5.0,6.8000000000000025,1.82,0.34,-0.17,44.0,0.09641730054476091,0.005085647521334707,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
6,1.0,6.0,6.8000000000000025,1.82,0.34,-0.17,52.0,0.09562905459700277,0.004780604800144024,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
7,1.0,7.0,6.8000000000000025,1.82,0.34,-0.17,60.0,0.0987982146626019,0.004474077212384837,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
8,1.0,8.0,6.8000000000000025,1.82,0.34,-0.17,68.0,0.08445002342511337,0.004176749715654421,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
9,1.0,9.0,6.8000000000000025,1.82,0.34,-0.17,76.0,0.08433866055026579,0.0038963896336320237,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
10,1.0,10.0,6.8000000000000025,1.82,0.34,-0.17,84.0,0.07401486054789103,0.003638069183440777,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
11,1.0,11.0,6.8000000000000025,1.82,0.34,-0.17,92.0,0.07343431543664704,0.003404608022639678,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
12,1.0,12.0,6.8000000000000025,1.82,0.34,-0.17,100.0,0.06344104653598799,0.00319709295842458,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
