,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
0,1.0,0.0,6.400000000000002,1.82,0.34,-0.17,4.0,0.15411082459269046,0.006727921526045533,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
1,1.0,1.0,6.400000000000002,1.82,0.34,-0.17,12.0,0.14279238900451802,0.006637082399798169,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
2,1.0,2.0,6.400000000000002,1.82,0.34,-0.17,20.0,0.12882595806489283,0.0064627239128849275,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
3,1.0,3.0,6.400000000000002,1.82,0.34,-0.17,28.0,0.1374956193009154,0.006218198654271229,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
4,1.0,4.0,6.400000000000002,1.82,0.34,-0.17,36.0,0.11962915178533637,0.005920708335158249,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
5,1.0,5.0,6.400000000000002,1.82,0.34,-0.17,44.0,0.11388804606733452,0.005588826376169995,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
6,1.0,6.0,6.400000000000002,1.82,0.34,-0.17,52.0,0.10886329211188123,0.005240298560941531,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
7,1.0,7.0,6.400000000000002,1.82,0.34,-0.17,60.0,0.09553658584478034,0.004890483650087412,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
8,1.0,8.0,6.400000000000002,1.82,0.34,-0.17,68.0,0.0831278179713192,0.00455153713333317,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
9,1.0,9.0,6.400000000000002,1.82,0.34,-0.17,76.0,0.07986317404240162,0.004232241228322384,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
