,#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,F1,F2,ReH_true,ReE_true,ReHTilde_true,c0_true,Formalism
0,1.0,0.0,5.200000000000001,1.82,0.34,-0.17,4.0,0.1958694405489522,0.010195401512147928,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
1,1.0,1.0,5.200000000000001,1.82,0.34,-0.17,12.0,0.18748495360276116,0.010038513244369104,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
2,1.0,2.0,5.200000000000001,1.82,0.34,-0.17,20.0,0.1960887523572127,0.009738307583823996,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
3,1.0,3.0,5.200000000000001,1.82,0.34,-0.17,28.0,0.1923741520381806,0.009319320395166978,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
4,1.0,4.0,5.200000000000001,1.82,0.34,-0.17,36.0,0.18207686840357076,0.008812710130860529,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
5,1.0,5.0,5.200000000000001,1.82,0.34,-0.17,44.0,0.16559897655438674,0.00825148195658301,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
6,1.0,6.0,5.200000000000001,1.82,0.34,-0.17,52.0,0.15258482193720915,0.007666442729603819,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
7,1.0,7.0,5.200000000000001,1.82,0.34,-0.17,60.0,0.14492009576461037,0.007083538083102935,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
8,1.0,8.0,5.200000000000001,1.82,0.34,-0.17,68.0,0.12559421328223624,0.006522660933388308,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
9,1.0,9.0,5.200000000000001,1.82,0.34,-0.17,76.0,0.11635799163388817,0.0059976397098682735,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
10,1.0,10.0,5.200000000000001,1.82,0.34,-0.17,84.0,0.0966974994106445,0.005516971359466494,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
11,1.0,11.0,5.200000000000001,1.82,0.34,-0.17,92.0,0.09660019302801096,0.005084896279193191,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
12,1.0,12.0,5.200000000000001,1.82,0.34,-0.17,100.0,0.09426956070917149,0.004702525323581447,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
13,1.0,13.0,5.200000000000001,1.82,0.34,-0.17,108.0,0.08726343609393912,0.004368851195172082,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
14,1.0,14.0,5.200000000000001,1.82,0.34,-0.17,116.0,0.08957384839784448,0.00408157237995023,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
15,1.0,15.0,5.200000000000001,1.82,0.34,-0.17,124.0,0.08355021320739388,0.0038377190943118854,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
16,1.0,16.0,5.200000000000001,1.82,0.34,-0.17,132.0,0.07179341870250118,0.0036341029142829373,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
17,1.0,17.0,5.200000000000001,1.82,0.34,-0.17,140.0,0.07138784724040262,0.003467624214294241,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
18,1.0,18.0,5.200000000000001,1.82,0.34,-0.17,148.0,0.0627474694087149,0.003335472644230412,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
19,1.0,19.0,5.200000000000001,1.82,0.34,-0.17,156.0,0.06092459012477151,0.0032352515422079315,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
20,1.0,20.0,5.200000000000001,1.82,0.34,-0.17,164.0,0.06422614316039729,0.003165050985098232,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
21,1.0,21.0,5.200000000000001,1.82,0.34,-0.17,172.0,0.057311480768511086,0.003123487969916006,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
22,1.0,22.0,5.200000000000001,1.82,0.34,-0.17,180.0,0.061497115591722135,0.0031097267683699217,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
23,1.0,23.0,5.200000000000001,1.82,0.34,-0.17,188.0,0.062881040384065,0.003123487969916006,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
24,1.0,24.0,5.200000000000001,1.82,0.34,-0.17,196.0,0.060598904755606246,0.003165050985098232,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
25,1.0,25.0,5.200000000000001,1.82,0.34,-0.17,204.0,0.06699877941016599,0.0032352515422079315,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
26,1.0,26.0,5.200000000000001,1.82,0.34,-0.17,212.0,0.06856894875383857,0.003335472644230412,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
27,1.0,27.0,5.200000000000001,1.82,0.34,-0.17,220.0,0.06640969964593214,0.003467624214294241,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
28,1.0,28.0,5.200000000000001,1.82,0.34,-0.17,228.0,0.07465087613279452,0.0036341029142829373,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
29,1.0,29.0,5.200000000000001,1.82,0.34,-0.17,236.0,0.07504198248551401,0.0038377190943118854,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
30,1.0,30.0,5.200000000000001,1.82,0.34,-0.17,244.0,0.08835902912927494,0.004081572379950229,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
31,1.0,31.0,5.200000000000001,1.82,0.34,-0.17,252.0,0.08498085246467213,0.004368851195172082,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
32,1.0,32.0,5.200000000000001,1.82,0.34,-0.17,260.0,0.09431603702773496,0.004702525323581447,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
33,1.0,33.0,5.200000000000001,1.82,0.34,-0.17,268.0,0.10150386665467759,0.005084896279193191,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
34,1.0,34.0,5.200000000000001,1.82,0.34,-0.17,276.0,0.11695216988287166,0.005516971359466491,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
35,1.0,35.0,5.200000000000001,1.82,0.34,-0.17,284.0,0.11805953661887825,0.0059976397098682735,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
36,1.0,36.0,5.200000000000001,1.82,0.34,-0.17,292.0,0.12603994504602375,0.006522660933388308,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
37,1.0,37.0,5.200000000000001,1.82,0.34,-0.17,300.0,0.1462334997009522,0.007083538083102935,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
38,1.0,38.0,5.200000000000001,1.82,0.34,-0.17,308.0,0.137447967194782,0.007666442729603817,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
39,1.0,39.0,5.200000000000001,1.82,0.34,-0.17,316.0,0.18069588689881605,0.00825148195658301,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
40,1.0,40.0,5.200000000000001,1.82,0.34,-0.17,324.0,0.17796039381124434,0.008812710130860534,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
41,1.0,41.0,5.200000000000001,1.82,0.34,-0.17,332.0,0.18289311750854625,0.009319320395166978,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
42,1.0,42.0,5.200000000000001,1.82,0.34,-0.17,340.0,0.19100709327381202,0.009738307583823998,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
43,1.0,43.0,5.200000000000001,1.82,0.34,-0.17,348.0,0.19876197284377142,0.010038513244369104,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
44,1.0,44.0,5.200000000000001,1.82,0.34,-0.17,356.0,0.2044745957743324,0.010195401512147928,0.6856563620804861,1.0986689027952043,0.37570000000000003,-0.9384,2.465,0.034,BKM10
45,2.0,0.0,5.200000000000001,1.93,0.36,-0.23,4.0,0.17486734537284654,0.008734036793988095,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
46,2.0,1.0,5.200000000000001,1.93,0.36,-0.23,12.0,0.1756708141743886,0.008535208257780825,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
47,2.0,2.0,5.200000000000001,1.93,0.36,-0.23,20.0,0.1722651659485855,0.008163546719330636,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
48,2.0,3.0,5.200000000000001,1.93,0.36,-0.23,28.0,0.16175126414237007,0.007663535321072435,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
49,2.0,4.0,5.200000000000001,1.93,0.36,-0.23,36.0,0.15232203326877156,0.007086821147675181,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
50,2.0,5.0,5.200000000000001,1.93,0.36,-0.23,44.0,0.1403926328727783,0.0064817945532921585,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
51,2.0,6.0,5.200000000000001,1.93,0.36,-0.23,52.0,0.1297246802786883,0.005887054270177103,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
52,2.0,7.0,5.200000000000001,1.93,0.36,-0.23,60.0,0.11485119214776725,0.005329189528771307,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
53,2.0,8.0,5.200000000000001,1.93,0.36,-0.23,68.0,0.09943596595518787,0.004823662767577521,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
54,2.0,9.0,5.200000000000001,1.93,0.36,-0.23,76.0,0.09507483788026144,0.004377200038165963,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
55,2.0,10.0,5.200000000000001,1.93,0.36,-0.23,84.0,0.08151277989645647,0.003990479047423021,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
56,2.0,11.0,5.200000000000001,1.93,0.36,-0.23,92.0,0.07026685332786678,0.0036604629249021,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
57,2.0,12.0,5.200000000000001,1.93,0.36,-0.23,100.0,0.06423625789831991,0.0033821568184557588,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
58,2.0,13.0,5.200000000000001,1.93,0.36,-0.23,108.0,0.06233373767988983,0.0031498034374609594,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
59,2.0,14.0,5.200000000000001,1.93,0.36,-0.23,116.0,0.05564654256490928,0.00295762948769709,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
60,2.0,15.0,5.200000000000001,1.93,0.36,-0.23,124.0,0.05708159110062338,0.0028002707532576174,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
61,2.0,16.0,5.200000000000001,1.93,0.36,-0.23,132.0,0.05606518359628288,0.0026729851254973717,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
62,2.0,17.0,5.200000000000001,1.93,0.36,-0.23,140.0,0.04817511299691364,0.002571735418780238,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
63,2.0,18.0,5.200000000000001,1.93,0.36,-0.23,148.0,0.04943467662634553,0.0024931985041543384,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
64,2.0,19.0,5.200000000000001,1.93,0.36,-0.23,156.0,0.04988309886279885,0.002434737647862857,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
65,2.0,20.0,5.200000000000001,1.93,0.36,-0.23,164.0,0.046467710571269624,0.002394361049979049,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
66,2.0,21.0,5.200000000000001,1.93,0.36,-0.23,172.0,0.044363383045044995,0.0023706803388541535,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
67,2.0,22.0,5.200000000000001,1.93,0.36,-0.23,180.0,0.047581389556371284,0.0023628769042099433,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
68,2.0,23.0,5.200000000000001,1.93,0.36,-0.23,188.0,0.04725825261366246,0.0023706803388541535,0.615619309144978,0.949181395069385,0.5237,-1.2294,2.885,0.036,BKM10
