#Set,index,k,QQ,x_b,t,phi_x,F,sigmaF,varF,F1,F2,gReH,gReE,gReHTilde,gc0fit,gc1fit
1,0,5.75,1.11,0.126,-0.11,7.5,0,0,0,0,0,0,0,0
1,1,5.75,1.11,0.126,-0.11,22.5,0,0,0,0,0,0,0,0
1,2,5.75,1.11,0.126,-0.11,37.5,0,0,0,0,0,0,0,0
1,3,5.75,1.11,0.126,-0.11,55.82,0,0,0,0,0,0,0,0
1,4,5.75,1.11,0.126,-0.11,68.33,7.05639,0.427866,0.0606352,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,5,5.75,1.11,0.126,-0.11,82.35,5.25207,0.260006,0.0495055,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,6,5.75,1.11,0.126,-0.11,97.13,3.70438,0.210073,0.0567092,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,7,5.75,1.11,0.126,-0.11,112.2,2.36887,0.170139,0.0718226,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,8,5.75,1.11,0.126,-0.11,127.27,2.26768,0.157014,0.0692396,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,9,5.75,1.11,0.126,-0.11,142.33,1.94035,0.125513,0.0646858,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,10,5.75,1.11,0.126,-0.11,157.4,1.33411,0.0894581,0.0670545,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,11,5.75,1.11,0.126,-0.11,172.47,1.44727,0.126992,0.0877461,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,12,5.75,1.11,0.126,-0.11,187.53,1.64521,0.116166,0.0706086,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,13,5.75,1.11,0.126,-0.11,202.6,1.90525,0.122349,0.0642168,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,14,5.75,1.11,0.126,-0.11,217.67,1.77449,0.116384,0.0655876,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,15,5.75,1.11,0.126,-0.11,232.73,1.96443,0.151373,0.0770569,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,16,5.75,1.11,0.126,-0.11,247.8,2.64548,0.152352,0.0575894,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,17,5.75,1.11,0.126,-0.11,262.87,3.70142,0.20431,0.0551976,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,18,5.75,1.11,0.126,-0.11,277.65,4.35331,0.235969,0.0542045,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,19,5.75,1.11,0.126,-0.11,291.67,6.87527,0.428478,0.0623216,0.772056,1.28727,0.334252,-0.73314,1.172,0.00165064,-5.50938e-05
1,20,5.75,1.11,0.126,-0.11,304.18,0,0,0,0,0,0,0,0
1,21,5.75,1.11,0.126,-0.11,322.5,0,0,0,0,0,0,0,0
1,22,5.75,1.11,0.126,-0.11,337.5,0,0,0,0,0,0,0,0
1,23,5.75,1.11,0.126,-0.11,352.5,0,0,0,0,0,0,0,0
2,0,5.75,1.11,0.126,-0.15,7.5,0,0,0,0,0,0,0,0
2,1,5.75,1.11,0.126,-0.15,22.5,0,0,0,0,0,0,0,0
2,2,5.75,1.11,0.126,-0.15,37.5,0,0,0,0,0,0,0,0
2,3,5.75,1.11,0.126,-0.15,56.12,0,0,0,0,0,0,0,0
2,4,5.75,1.11,0.126,-0.15,68.12,4.06573,0.323944,0.0796768,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,5,5.75,1.11,0.126,-0.15,82.03,2.903,0.184689,0.0636201,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,6,5.75,1.11,0.126,-0.15,97.11,2.0037,0.122003,0.0608887,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,7,5.75,1.11,0.126,-0.15,112.18,1.53196,0.114715,0.0748813,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,8,5.75,1.11,0.126,-0.15,127.26,1.14975,0.0971945,0.0845353,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,9,5.75,1.11,0.126,-0.15,142.33,1.05312,0.0722782,0.0686325,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,10,5.75,1.11,0.126,-0.15,157.4,0.969675,0.0675887,0.0697025,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,11,5.75,1.11,0.126,-0.15,172.47,0.80076,0.0695625,0.0868707,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,12,5.75,1.11,0.126,-0.15,187.53,0.779584,0.063769,0.0817988,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,13,5.75,1.11,0.126,-0.15,202.6,0.902347,0.0645688,0.0715565,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,14,5.75,1.11,0.126,-0.15,217.67,0.90134,0.0659229,0.0731387,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,15,5.75,1.11,0.126,-0.15,232.74,1.37415,0.118693,0.0863754,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,16,5.75,1.11,0.126,-0.15,247.82,1.42164,0.103932,0.073107,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,17,5.75,1.11,0.126,-0.15,262.89,1.92576,0.122526,0.0636246,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,18,5.75,1.11,0.126,-0.15,277.97,3.04628,0.184315,0.060505,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,19,5.75,1.11,0.126,-0.15,291.88,4.67671,0.362554,0.0775233,0.712357,1.15655,0.594252,-0.91314,1.392,0.00255455,-9.98822e-05
2,20,5.75,1.11,0.126,-0.15,303.88,0,0,0,0,0,0,0,0
2,21,5.75,1.11,0.126,-0.15,322.5,0,0,0,0,0,0,0,0
2,22,5.75,1.11,0.126,-0.15,337.5,0,0,0,0,0,0,0,0
2,23,5.75,1.11,0.126,-0.15,352.5,0,0,0,0,0,0,0,0
3,0,5.75,1.11,0.126,-0.2,7.5,0,0,0,0,0,0,0,0
3,1,5.75,1.11,0.126,-0.2,22.5,0,0,0,0,0,0,0,0
3,2,5.75,1.11,0.126,-0.2,37.5,0,0,0,0,0,0,0,0
3,3,5.75,1.11,0.126,-0.2,56.19,0,0,0,0,0,0,0,0
3,4,5.75,1.11,0.126,-0.2,67.53,2.73893,0.28506,0.104077,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,5,5.75,1.11,0.126,-0.2,82,1.69383,0.131713,0.0777608,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,6,5.75,1.11,0.126,-0.2,97.09,0.954105,0.073874,0.0774275,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,7,5.75,1.11,0.126,-0.2,112.17,0.70478,0.0622015,0.0882567,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,8,5.75,1.11,0.126,-0.2,127.25,0.726862,0.0797625,0.109735,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,9,5.75,1.11,0.126,-0.2,142.32,0.587063,0.0528379,0.0900038,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,10,5.75,1.11,0.126,-0.2,157.39,0.491297,0.0405648,0.0825667,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,11,5.75,1.11,0.126,-0.2,172.46,0.445025,0.0472689,0.106216,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,12,5.75,1.11,0.126,-0.2,187.54,0.417315,0.0450529,0.107959,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,13,5.75,1.11,0.126,-0.2,202.61,0.474927,0.0458593,0.0965606,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,14,5.75,1.11,0.126,-0.2,217.68,0.538883,0.0473981,0.0879562,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,15,5.75,1.11,0.126,-0.2,232.75,0.720362,0.0720285,0.0999893,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,16,5.75,1.11,0.126,-0.2,247.83,0.749948,0.0725926,0.0967968,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,17,5.75,1.11,0.126,-0.2,262.91,1.18771,0.0938726,0.0790365,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,18,5.75,1.11,0.126,-0.2,278,1.84639,0.156148,0.0845692,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,19,5.75,1.11,0.126,-0.2,292.47,3.10956,0.313873,0.100938,0.648916,1.01978,1.03175,-1.13814,1.667,0.00429435,-0.000192112
3,20,5.75,1.11,0.126,-0.2,303.81,0,0,0,0,0,0,0,0
3,21,5.75,1.11,0.126,-0.2,322.5,0,0,0,0,0,0,0,0
3,22,5.75,1.11,0.126,-0.2,337.5,0,0,0,0,0,0,0,0
3,23,5.75,1.11,0.126,-0.2,352.5,0,0,0,0,0,0,0,0
4,0,5.75,1.11,0.126,-0.26,7.5,0,0,0,0,0,0,0,0
4,1,5.75,1.11,0.126,-0.26,22.5,0,0,0,0,0,0,0,0
4,2,5.75,1.11,0.126,-0.26,37.5,0,0,0,0,0,0,0,0
4,3,5.75,1.11,0.126,-0.26,55.41,2.6284,0.337855,0.12854,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,4,5.75,1.11,0.126,-0.26,66.94,1.4355,0.133694,0.0931344,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,5,5.75,1.11,0.126,-0.26,81.98,0.834601,0.0740883,0.0887709,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,6,5.75,1.11,0.126,-0.26,97.08,0.582773,0.0522803,0.0897094,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,7,5.75,1.11,0.126,-0.26,112.16,0.424268,0.0357193,0.0841905,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,8,5.75,1.11,0.126,-0.26,127.24,0.334938,0.0375503,0.112111,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,9,5.75,1.11,0.126,-0.26,142.32,0.305055,0.0296249,0.0971134,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,10,5.75,1.11,0.126,-0.26,157.39,0.274523,0.0248105,0.0903767,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,11,5.75,1.11,0.126,-0.26,172.46,0.244223,0.0240881,0.0986317,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,12,5.75,1.11,0.126,-0.26,187.54,0.184258,0.0234001,0.126997,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,13,5.75,1.11,0.126,-0.26,202.61,0.239333,0.0241102,0.100739,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,14,5.75,1.11,0.126,-0.26,217.68,0.243441,0.0229214,0.0941558,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,15,5.75,1.11,0.126,-0.26,232.76,0.285306,0.0277948,0.0974212,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,16,5.75,1.11,0.126,-0.26,247.84,0.405161,0.0450179,0.111111,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,17,5.75,1.11,0.126,-0.26,262.92,0.58722,0.0513937,0.0875204,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,18,5.75,1.11,0.126,-0.26,278.02,0.875198,0.0723364,0.0826515,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,19,5.75,1.11,0.126,-0.26,293.06,1.53428,0.149778,0.097621,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
4,20,5.75,1.11,0.126,-0.26,304.59,2.2592,0.294718,0.130453,0.58528,0.885734,1.72175,-1.40814,1.997,0.00776499,-0.000388503
