0		0.111332557973
1		0.111332558083
2		0.111332558193
3		0.111332558303
4		0.111332558413
5		0.111332558523
6		0.111332558633
7		0.111332558743
8		0.111332558854
9		0.111332558964
10		0.111332559074
11		0.111332559184
12		0.111332559294
13		0.111332559404
14		0.111332559514
15		0.111332559624
16		0.111332559734
17		0.111332559844
18		0.111332559954
19		0.111332560064
20		0.111332560174
21		0.111332560284
22		0.111332560394
23		0.111332560504
24		0.111332560614
25		0.111332560724
26		0.111332560834
27		0.111332560944
28		0.111332561054
29		0.111332561164
30		0.111332561274
31		0.111332561384
32		0.111332561494
33		0.111332561604
34		0.111332561714
35		0.111332561825
36		0.111332561935
37		0.111332562045
38		0.111332562155
39		0.111332562265
40		0.111332562375
41		0.111332562485
42		0.111332562595
43		0.111332562705
44		0.111332562815
45		0.111332562925
46		0.111332563035
47		0.111332563145
48		0.111332563255
49		0.111332563365
50		0.111332563475
51		0.111332563585
52		0.111332563696
53		0.111332563806
54		0.111332563916
55		0.111332564026
56		0.111332564136
57		0.111332564246
58		0.111332564356
59		0.111332564466
60		0.111332564576
61		0.111332564686
62		0.111332564796
63		0.111332564906
64		0.111332565016
65		0.111332565127
66		0.111332565237
67		0.111332565347
68		0.111332565457
69		0.111332565567
70		0.111332565677
71		0.111332565787
72		0.111332565897
73		0.111332566007
74		0.111332566117
75		0.111332566227
76		0.111332566338
77		0.111332566448
78		0.111332566558
79		0.111332566668
80		0.111332566778
81		0.111332566888
82		0.111332566998
83		0.111332567108
84		0.111332567218
85		0.111332567328
86		0.111332567438
87		0.111332567549
88		0.111332567659
89		0.111332567769
90		0.111332567879
91		0.111332567989
92		0.111332568099
93		0.111332568209
94		0.111332568319
95		0.111332568429
96		0.11133256854
97		0.11133256865
98		0.11133256876
99		0.11133256887
100		0.11133256898
101		0.11133256909
102		0.1113325692
103		0.11133256931
104		0.111332569421
105		0.111332569531
106		0.111332569641
107		0.111332569751
108		0.111332569861
109		0.111332569971
110		0.111332570081
111		0.111332570191
112		0.111332570302
113		0.111332570412
114		0.111332570522
115		0.111332570632
116		0.111332570742
117		0.111332570852
118		0.111332570962
119		0.111332571072
120		0.111332571183
121		0.111332571293
122		0.111332571403
123		0.111332571513
124		0.111332571623
125		0.111332571733
126		0.111332571843
127		0.111332571954
128		0.111332572064
129		0.111332572174
130		0.111332572284
131		0.111332572394
132		0.111332572504
133		0.111332572614
134		0.111332572725
135		0.111332572835
136		0.111332572945
137		0.111332573055
138		0.111332573165
139		0.111332573275
140		0.111332573386
141		0.111332573496
142		0.111332573606
143		0.111332573716
144		0.111332573826
145		0.111332573936
146		0.111332574047
147		0.111332574157
148		0.111332574267
149		0.111332574377
150		0.111332574487
151		0.111332574597
152		0.111332574708
153		0.111332574818
154		0.111332574928
155		0.111332575038
156		0.111332575148
157		0.111332575258
158		0.111332575369
159		0.111332575479
160		0.111332575589
161		0.111332575699
162		0.111332575809
163		0.111332575919
164		0.11133257603
165		0.11133257614
166		0.11133257625
167		0.11133257636
168		0.11133257647
169		0.111332576581
170		0.111332576691
171		0.111332576801
172		0.111332576911
173		0.111332577021
174		0.111332577131
175		0.111332577242
176		0.111332577352
177		0.111332577462
178		0.111332577572
179		0.111332577682
180		0.111332577793
181		0.111332577903
182		0.111332578013
183		0.111332578123
184		0.111332578233
185		0.111332578344
186		0.111332578454
187		0.111332578564
188		0.111332578674
189		0.111332578784
190		0.111332578895
191		0.111332579005
192		0.111332579115
193		0.111332579225
194		0.111332579336
195		0.111332579446
196		0.111332579556
197		0.111332579666
198		0.111332579776
199		0.111332579887
200		0.111332579997
201		0.111332580107
202		0.111332580217
203		0.111332580328
204		0.111332580438
205		0.111332580548
206		0.111332580658
207		0.111332580768
208		0.111332580879
209		0.111332580989
210		0.111332581099
211		0.111332581209
212		0.11133258132
213		0.11133258143
214		0.11133258154
215		0.11133258165
216		0.11133258176
217		0.111332581871
218		0.111332581981
219		0.111332582091
220		0.111332582201
221		0.111332582312
222		0.111332582422
223		0.111332582532
224		0.111332582642
225		0.111332582753
226		0.111332582863
227		0.111332582973
228		0.111332583083
229		0.111332583194
230		0.111332583304
231		0.111332583414
232		0.111332583524
233		0.111332583635
234		0.111332583745
235		0.111332583855
236		0.111332583965
237		0.111332584076
238		0.111332584186
239		0.111332584296
240		0.111332584406
241		0.111332584517
242		0.111332584627
243		0.111332584737
244		0.111332584847
245		0.111332584958
246		0.111332585068
247		0.111332585178
248		0.111332585289
249		0.111332585399
250		0.111332585509
251		0.111332585619
252		0.11133258573
253		0.11133258584
254		0.11133258595
255		0.11133258606
